,date,12:00 AM,12:30 AM,1:00 AM,1:30 AM,2:00 AM,2:30 AM,3:00 AM,3:30 AM,4:00 AM,4:30 AM,5:00 AM,5:30 AM,6:00 AM,6:30 AM,7:00 AM,7:30 AM,8:00 AM,8:30 AM,9:00 AM,9:30 AM,10:00 AM,10:30 AM,11:00 AM,11:30 AM,12:00 PM,12:30 PM,1:00 PM,1:30 PM,2:00 PM,2:30 PM,3:00 PM,3:30 PM,4:00 PM,4:30 PM,5:00 PM,5:30 PM,6:00 PM,6:30 PM,7:00 PM,7:30 PM,8:00 PM,8:30 PM,9:00 PM,9:30 PM,10:00 PM,10:30 PM,11:00 PM,11:30 PM
0,2017/01/01,13.0,13.0,13.0,13.0,13.0,13.0,13.0,12.0,12.0,12.0,12.0,12.0,11.0,11.0,11.0,11.0,12.0,12.0,13.0,15.0,17.0,17.0,18.0,20.0,20.0,21.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,21.0,21.0,21.0,19.0,18.0,18.0,18.0,17.0,16.0,16.0,16.0,15.0,15.0,14.0,14.0
1,2017/01/02,14.0,14.0,14.0,13.0,13.0,13.0,13.0,13.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,11.0,12.0,14.0,14.0,14.0,16.0,17.0,18.0,19.0,20.0,20.0,21.0,21.0,22.0,22.0,22.0,22.0,21.0,20.0,20.0,19.0,18.0,17.0,17.0,16.0,15.0,15.0,15.0,15.0,14.0,14.0,13.0
2,2017/01/03,13.0,13.0,13.0,12.0,13.0,12.0,12.0,12.0,12.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,12.0,13.0,14.0,16.0,18.0,20.0,21.0,21.0,22.0,22.0,22.0,22.0,21.0,20.0,19.0,19.0,18.0,17.0,17.0,17.0,17.0,17.0,16.0,15.0,15.0,15.0,14.0
3,2017/01/04,13.0,13.0,13.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,11.0,11.0,11.0,11.0,13.0,14.0,16.0,17.0,20.0,21.0,22.0,22.0,23.0,23.0,23.0,24.0,24.0,24.0,24.0,24.0,24.0,23.0,22.0,21.0,21.0,19.0,19.0,18.0,17.0,17.0,17.0,16.0,16.0,15.0,15.0,15.0
4,2017/01/05,14.0,14.0,14.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,15.0,16.0,18.0,19.0,20.0,21.0,22.0,24.0,24.0,24.0,25.0,24.0,24.0,24.0,24.0,24.0,23.0,21.0,21.0,19.0,18.0,17.0,17.0,17.0,17.0,17.0,17.0,16.0,16.0,16.0
5,2017/01/06,15.0,15.0,16.0,16.0,16.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,21.0,23.0,23.0,24.0,24.0,24.0,23.0,24.0,24.0,23.0,22.0,21.0,21.0,20.0,19.0,19.0,18.0,18.0,18.0,17.0,17.0,17.0,17.0,16.0,16.0
6,2017/01/07,16.0,16.0,16.0,15.0,15.0,15.0,15.0,13.768358056507555,15.0,15.0,15.0,15.0,15.0,14.0,14.0,14.0,14.0,13.0,13.0,13.0,14.0,14.0,14.0,14.0,15.0,15.0,15.0,16.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,14.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0
7,2017/01/08,13.0,13.0,14.906447624115028,13.0,13.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,14.0,15.0,15.0,16.0,17.0,18.0,18.0,18.0,19.0,19.0,21.0,21.0,21.0,20.0,19.0,18.0,17.0,16.0,15.0,16.0,16.0,15.0,15.0,15.0,14.0,13.0,13.0,13.0,13.0
8,2017/01/09,13.0,13.0,13.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,11.0,10.0,10.0,10.0,11.0,11.0,11.0,10.0,10.0,10.0,11.0,12.0,14.0,15.0,16.0,16.0,17.0,17.0,18.0,18.0,18.0,17.0,17.0,16.0,15.0,14.0,14.0,14.0,13.0,13.0,13.0,12.0,12.0,12.0,12.0,12.0
9,2017/01/10,12.0,11.0,10.0,9.0,9.0,9.0,9.0,9.0,8.0,8.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,7.0,7.0,7.0,9.0,11.0,13.0,15.0,15.0,17.0,17.0,16.0,17.0,17.0,17.0,17.0,17.0,16.0,16.0,15.0,14.0,13.0,12.0,12.0,11.0,11.0,11.0,11.0,10.0,10.0,10.0,9.0
10,2017/01/11,9.0,9.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,5.0,6.0,8.0,9.0,11.0,13.0,14.0,15.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,14.0,13.0,13.0,12.0,12.0,12.0,11.0,11.0,11.0,11.0,11.0,10.0,9.0
11,2017/01/12,9.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,8.0,9.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,18.0,18.0,18.0,18.0,18.0,17.0,18.0,17.0,16.0,15.0,15.0,13.0,12.0,11.0,11.0,10.0,10.0,10.0,10.0,9.0,9.0
12,2017/01/13,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,9.0,10.0,14.0,14.0,14.0,16.0,17.0,18.418690682200566,18.0,19.0,19.0,19.0,19.0,15.7235732737068,18.0,18.0,17.0,16.0,15.0,14.0,14.0,13.0,13.0,12.0,12.0,12.0,12.0,12.0,9.0
13,2017/01/14,9.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,6.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,14.0,15.0,16.0,17.0,19.0,19.0,19.0,19.0,18.0,17.0,17.0,17.0,16.0,16.0,15.0,15.0,15.0,14.0,13.0,13.0,13.0,12.0,13.0,13.0,13.0,13.0
14,2017/01/15,13.0,13.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,11.0,11.0,11.0,9.0,9.0,9.0,10.0,12.0,14.0,15.0,16.0,17.0,19.0,20.0,21.0,21.0,22.0,23.0,23.0,23.0,22.0,22.0,22.0,21.0,21.0,19.0,18.0,17.0,17.0,17.0,17.0,17.0,16.0,16.0,16.0,16.0,15.0
15,2017/01/16,15.0,15.0,15.0,15.0,15.0,15.0,15.0,14.0,14.0,14.0,13.0,13.0,12.0,12.0,13.0,12.0,11.0,12.0,12.0,13.0,14.0,15.0,16.0,16.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,16.0,16.0,15.0,14.0,13.0,13.0,12.0,12.0,11.0,11.0,11.0,10.0,10.0,10.0,9.0,9.0
16,2017/01/17,9.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,7.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,7.0,8.0,10.0,10.0,11.0,12.0,12.0,13.0,13.0,14.0,15.0,15.0,15.0,15.0,15.0,15.0,13.0,12.0,12.0,11.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0
17,2017/01/18,9.0,9.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,5.0,5.0,5.0,5.0,7.0,7.0,9.0,11.0,13.0,14.0,14.0,15.0,16.0,16.0,17.0,18.0,19.0,19.0,19.0,18.0,17.0,16.0,15.0,15.0,14.0,14.0,14.0,13.0,13.0,13.0,12.0,12.0,11.0,10.0
18,2017/01/19,9.0,9.0,9.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,7.0,7.0,8.0,9.0,12.0,12.0,13.0,17.0,17.0,18.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,18.0,16.0,15.0,15.0,14.0,13.0,13.0,13.0,12.0,12.0,12.0,12.0,12.0
19,2017/01/20,11.0,10.0,9.0,8.0,8.0,7.0,7.0,7.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,8.0,10.0,12.0,14.0,15.0,16.0,18.0,19.0,19.0,19.0,19.0,18.0,18.0,18.0,17.0,16.0,15.0,14.0,14.0,13.0,13.0,11.0,11.0,10.0,10.0,9.0,9.0,8.0
20,2017/01/21,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,6.0,5.0,5.0,6.0,7.0,8.0,8.0,11.0,18.0,13.0,16.0,17.0,18.0,18.0,18.0,19.0,18.0,19.0,19.0,19.0,18.0,18.0,17.0,16.0,16.0,16.0,16.0,15.0,15.0,15.0,14.0,14.0,14.0,13.0,13.0
21,2017/01/22,12.0,12.0,12.0,10.55337074099906,11.0,11.0,11.0,11.0,11.0,11.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,10.0,11.0,12.0,15.0,16.0,18.0,19.0,20.0,21.0,23.0,23.0,23.0,23.0,24.0,23.0,23.0,22.0,21.0,20.0,19.0,19.0,18.0,17.0,17.0,16.0,16.0,16.0,15.0,14.0,14.0,14.0
22,2017/01/23,14.0,13.0,13.0,13.0,13.0,12.0,12.0,11.0,11.0,11.0,11.0,11.0,11.0,9.0,9.0,9.0,10.0,10.0,10.0,11.0,12.0,13.0,16.0,17.0,18.0,20.0,21.0,22.0,23.0,23.0,24.0,24.0,23.0,22.0,22.0,22.0,21.0,20.0,19.0,18.0,17.0,17.0,17.0,17.0,17.0,17.0,16.0,15.0
23,2017/01/24,14.0,14.0,13.0,13.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,11.0,11.0,11.0,11.0,11.0,12.0,13.0,14.0,15.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,25.0,25.0,25.0,24.0,24.0,23.0,23.0,22.0,21.0,21.0,20.0,19.0,18.0,18.0,18.0,17.0,17.0,17.0,17.0
24,2017/01/25,17.0,16.0,16.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,14.0,14.0,14.0,14.0,14.0,15.0,16.0,16.0,18.0,20.0,21.0,21.0,22.0,23.0,24.0,24.0,24.0,25.0,25.0,25.0,25.0,24.0,24.0,23.0,23.0,23.0,23.0,22.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,18.0
25,2017/01/26,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,17.0,17.0,17.0,17.0,18.0,17.0,18.0,18.0,17.0,18.0,18.0,18.0,18.0,17.0,17.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,15.0,15.0,15.0,15.0,15.0,14.0,14.0,14.0,14.0,15.0,15.0
26,2017/01/27,15.0,15.0,15.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,15.0,15.0,16.0,16.0,17.0,17.0,17.0,17.0,18.0,18.0,18.0,18.0,18.0,18.0,17.0,16.0,15.0,14.0,14.0,14.0,13.0,13.0,13.0,12.0,12.0,12.0,12.0,12.0
27,2017/01/28,12.0,12.35213301576297,12.397048719766593,11.586311614887887,11.0,11.0,11.0,11.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,17.0,15.0,14.0,14.0,14.0,13.0,13.0,13.0,13.0,13.0,12.0,12.0
28,2017/01/29,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,12.0,12.0,12.0,13.0,14.0,14.0,16.0,17.0,18.0,19.0,20.0,20.0,21.0,21.0,21.0,20.0,20.0,20.0,18.0,17.0,17.0,17.0,16.0,15.0,15.0,15.0,15.0,14.0,14.0,14.0
29,2017/01/30,14.0,13.0,13.0,13.0,13.0,13.0,13.0,12.0,12.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,12.0,13.0,13.0,14.0,14.0,16.0,18.0,19.0,20.0,21.0,21.0,21.0,21.0,21.0,21.0,20.0,19.0,18.0,18.0,18.0,17.0,17.0,16.0,16.0,15.0,15.0,14.0,14.0
30,2017/01/31,13.0,13.0,13.0,13.0,13.0,13.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,10.0,10.0,11.0,11.0,12.0,15.0,16.0,17.0,18.0,19.0,20.0,20.0,21.0,16.85870368754932,22.0,22.0,23.0,22.0,22.0,22.0,22.0,22.0,21.0,20.0,19.0,19.0,18.0,18.0,17.0,17.0,17.0,17.0,17.0,17.0,16.0
31,2017/02/01,16.0,16.0,15.0,14.0,13.0,13.0,13.0,12.0,11.0,11.0,11.0,11.0,11.0,11.0,10.0,10.0,10.952044911716154,11.0,11.0,16.908245801812406,12.0,12.0,14.0,14.0,16.0,18.0,18.0,20.0,20.0,20.0,20.0,21.0,20.0,21.0,21.0,20.0,19.0,18.0,17.0,17.0,17.0,16.0,16.0,15.0,16.173809611237253,15.0,14.0,14.0
32,2017/02/02,16.32537136754472,14.0,14.0,13.0,13.0,13.0,12.0,12.0,12.0,12.0,11.0,11.0,10.0,10.0,10.0,10.0,11.0,12.0,12.0,15.0,16.0,17.0,18.0,20.0,20.0,21.0,22.0,22.0,22.0,23.0,23.0,23.0,23.0,23.0,23.0,21.0,20.0,20.0,19.0,19.0,18.0,15.0,17.0,16.0,15.0,15.0,13.212571241123658,14.0
33,2017/02/03,14.686233723567629,14.0,14.0,14.0,14.0,13.0,13.0,12.0,12.0,12.0,12.0,12.0,11.0,11.0,11.0,11.0,12.0,13.0,15.0,15.095280492309627,16.0,18.0,20.0,21.0,22.0,22.0,23.0,23.0,24.0,24.0,24.0,24.0,24.0,22.730095721722684,23.0,22.0,21.0,20.0,19.0,18.0,18.0,17.0,17.0,17.0,17.0,16.0,16.0,16.0
34,2017/02/04,15.0,15.0,15.0,15.0,15.0,15.0,16.382464893208976,14.0,14.0,14.0,14.0,14.0,14.0,14.0,15.0,15.0,15.0,15.0,16.0,17.0,17.0,19.0,19.0,21.0,21.0,21.0,22.0,22.324564335717895,23.886762614777382,23.0,22.0,22.0,22.0,22.0,22.0,21.0,20.0,20.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0
35,2017/02/05,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,17.0,15.350888935432522,17.0,17.0,17.0,16.0,16.0,16.0,17.0,17.0,18.0,19.0,19.0,20.0,21.0,21.0,21.0,22.0,22.0,23.0,23.0,23.0,23.0,23.0,23.0,22.0,21.0,20.0,20.0,20.0,19.0,19.0,19.0,18.0,18.0,18.0,18.0,17.0,17.0
36,2017/02/06,16.0,16.0,16.0,16.295400354466807,15.0,15.0,15.0,15.206447370339568,14.0,14.0,14.0,14.0,14.0,13.0,12.0,13.0,13.0,13.0,14.0,14.0,14.0,15.0,15.0,16.0,19.0,21.0,21.0,22.0,22.0,23.0,23.0,22.0,22.0,21.024661229924916,21.0,20.0,19.0,18.0,17.0,17.0,17.0,17.0,17.0,17.0,16.0,16.0,15.0,15.0
37,2017/02/07,14.0,14.0,13.0,13.0,13.0,12.0,12.0,11.0,11.0,10.0,10.0,9.0,9.0,9.0,8.0,8.0,9.0,10.0,11.0,12.0,14.0,15.0,16.0,17.0,18.0,18.0,20.305753272386635,19.0,20.0,20.0,20.0,21.0,21.0,20.0,19.0,19.0,18.0,17.0,17.0,16.0,15.0,16.0,15.0,14.0,14.0,14.0,14.0,14.0
38,2017/02/08,14.664461179572578,13.0,13.0,13.0,13.0,12.0,12.0,12.0,11.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,10.0,11.0,12.0,13.0,14.0,14.44719497562795,18.0,18.0,19.0,20.0,20.0,21.0,22.0,23.0,23.0,23.0,23.0,23.0,18.9628154787305,21.0,21.0,20.0,20.0,19.0,18.0,18.0,17.0,16.0,16.0,16.0,16.0,18.0
39,2017/02/09,15.0,12.833221613932071,15.0,14.0,14.0,13.0,13.0,13.0,13.0,13.0,13.0,12.0,12.0,12.0,10.0,10.0,10.0,12.0,12.0,14.0,15.0,13.339844178488562,18.0,19.0,19.0,20.0,20.0,20.0,21.0,21.0,21.0,21.0,21.0,22.27715334211352,20.0,19.0,21.036659026288426,18.0,18.0,17.0,16.0,16.0,14.0,14.0,14.0,13.0,13.0,13.0
40,2017/02/10,13.0,13.0,12.0,12.0,12.0,12.0,11.0,11.0,11.0,10.0,10.0,10.0,9.0,9.0,9.0,8.64095653633788,9.0,10.0,11.0,12.0,13.0,14.0,16.0,18.0,19.0,20.0,21.0,21.0,22.0,22.0,22.0,22.0,22.0,21.0,21.0,21.0,20.0,19.0,18.0,17.0,17.0,16.0,16.0,15.0,15.0,14.0,14.0,13.0
41,2017/02/11,13.0,13.0,12.0,11.943370928580814,11.852005191733097,11.0,11.0,11.0,10.0,10.0,9.0,9.0,9.0,8.0,8.0,8.0,9.0,11.0,13.0,14.0,15.0,17.0,18.0,19.0,20.0,21.0,21.0,22.0,22.0,22.0,23.0,23.0,23.0,23.0,23.0,22.0,21.0,20.0,19.0,19.0,18.0,17.0,16.0,16.0,16.0,16.0,15.0,14.0
42,2017/02/12,14.0,13.0,13.0,13.0,13.0,12.0,12.0,12.0,11.0,11.0,11.0,11.0,11.0,10.0,10.0,10.0,11.0,12.0,14.026995153559836,15.0,17.0,18.0,20.0,22.0,22.0,22.39150553156555,22.051218628831364,24.0,24.0,24.0,24.0,24.0,24.0,23.0,23.0,22.0,21.0,20.0,20.0,19.0,19.0,18.0,16.0,15.0,16.0,15.0,15.0,15.0
43,2017/02/13,14.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,12.0,12.0,11.0,11.0,11.0,10.0,10.0,10.0,12.0,12.0,13.0,15.0,17.0,18.0,20.0,21.0,21.883527172216183,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,22.0,21.0,20.12490490129816,19.0,18.0,18.0,18.0,17.0,16.0,16.0,15.0,15.0,14.0
44,2017/02/14,14.0,13.0,13.0,13.0,12.0,12.0,12.0,12.0,11.0,11.0,11.0,10.0,10.0,9.0,9.0,9.0,10.0,11.0,12.0,13.0,15.0,17.0,17.0,20.0,21.0,22.316379220372212,23.0,23.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,23.0,21.0,20.74528779486417,19.0,18.0,18.0,18.0,18.0,17.0,17.0,17.0,16.0,16.0
45,2017/02/15,16.0,16.0,14.0,14.0,14.0,14.0,13.0,12.0,12.0,12.0,12.0,11.0,11.0,11.0,11.0,11.0,13.0,14.0,15.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,25.0,25.0,25.0,26.0,26.0,26.0,26.0,25.0,25.0,24.0,23.0,22.0,21.0,20.0,20.0,19.0,19.0,18.0,18.0,17.0,17.0,16.0
46,2017/02/16,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,15.0,14.0,14.0,13.0,13.0,12.0,12.0,12.0,14.0,14.0,16.0,19.0,20.0,23.0,24.0,24.0,25.0,25.0,25.0,26.0,26.0,26.0,26.0,26.0,26.0,25.0,24.0,24.0,23.0,20.816711033290943,22.0,21.0,21.0,21.0,20.0,17.659867556682624,19.0,19.0,19.0
47,2017/02/17,16.49646935604425,19.0,19.0,18.0,18.0,17.0,16.0,15.0,15.0,15.0,14.0,14.0,14.0,15.0,15.0,15.0,16.0,16.0,17.0,18.0,18.0,18.0,19.0,21.0,21.0,22.0,23.0,23.0,24.0,26.0,27.0,26.0,26.0,26.0,26.0,25.0,23.0,22.0,21.0,21.0,20.0,20.0,19.0,19.0,19.0,18.0,18.0,18.0
48,2017/02/18,18.0,18.0,17.0,17.0,17.0,17.0,17.0,16.0,16.0,15.0,15.0,15.0,14.0,14.0,14.0,14.0,14.0,16.0,17.0,19.0,19.0,21.0,23.0,24.0,25.0,27.0,28.0,28.0,28.0,28.0,29.0,29.0,29.0,29.0,28.0,28.0,25.536320604707605,25.0,24.0,24.0,23.0,23.0,23.0,23.0,23.0,22.0,21.0,21.0
49,2017/02/19,19.850116151880805,20.0,19.0,19.0,19.0,18.0,18.0,17.0,17.0,17.0,17.0,16.0,16.0,16.0,16.0,15.0,17.0,19.0,21.0,21.0,22.0,22.0,25.0,25.0,27.0,31.078343158489307,29.0,29.0,30.0,30.0,30.0,30.0,30.0,30.0,29.0,29.0,28.0,27.0,26.0,25.0,24.0,24.0,24.0,23.0,23.0,23.0,23.0,21.0
50,2017/02/20,21.1632357118245,21.0,20.0,20.0,19.0,19.0,19.0,17.80840982004629,19.0,19.0,19.0,19.0,19.0,19.0,19.0,20.0,20.0,21.0,23.0,24.0,25.0,26.0,27.0,28.0,28.0,29.0,29.0,30.0,31.0,32.0,32.0,32.0,32.0,32.0,31.0,30.0,25.946964895408094,27.0,27.0,26.0,21.66250792732254,24.0,26.0,25.0,24.0,24.0,24.0,21.0
51,2017/02/21,21.0,20.597341440971377,21.0,20.0,20.0,19.0,18.0,18.0,17.0,17.0,17.0,16.0,16.0,16.0,15.0,18.809031377017703,15.0,16.0,16.0,18.0,19.0,20.0,20.0,21.0,23.0,23.0,23.0,23.0,24.0,24.0,25.0,25.0,25.0,24.0,24.0,23.0,23.0,22.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,22.19437508181052,19.0
52,2017/02/22,19.0,19.0,19.0,18.0,18.0,17.0,17.0,17.0,16.0,16.0,15.0,14.0,14.0,14.0,14.0,14.0,15.0,15.0,17.0,19.0,21.0,22.0,22.0,23.0,25.0,25.0,25.0,26.0,26.0,27.0,27.0,26.0,26.0,26.0,25.0,24.0,23.0,23.0,22.0,22.0,21.0,21.0,20.0,20.0,20.0,19.0,19.0,18.0
53,2017/02/23,17.0,17.0,17.0,17.0,17.0,17.0,16.0,16.0,15.0,14.0,14.0,13.0,13.0,13.0,12.0,11.0,12.0,14.0,15.0,17.0,19.0,20.0,21.0,23.0,24.0,24.0,25.519289056859808,24.0,25.0,25.0,25.0,25.0,25.0,24.0,24.0,23.0,23.0,22.0,21.0,19.0,19.0,18.0,18.0,18.0,18.0,18.0,17.0,17.0
54,2017/02/24,16.0,17.0,17.0,17.0,16.0,16.0,16.0,16.0,12.98829068929411,11.0,10.0,10.0,10.0,9.0,9.0,10.0,11.0,14.0,16.0,18.0,19.0,21.0,22.0,22.0,22.0,23.0,24.0,24.0,24.400596554034973,24.0,24.0,25.0,25.0,24.0,24.0,23.0,22.0,22.0,22.0,21.0,19.0,19.0,17.0,17.0,16.0,16.0,17.658929430887426,15.0
55,2017/02/25,15.0,16.0,16.6773049012384,14.0,14.0,13.0,13.0,13.0,12.0,11.0,11.0,11.0,11.0,11.0,11.0,10.0,12.0,13.0,15.0,17.0,17.0,21.0,22.0,23.0,24.0,24.0,24.0,24.0,25.0,26.0,27.0,27.0,26.0,27.0,26.0,26.0,24.0,23.0,22.0,21.0,21.0,21.0,21.0,20.0,20.0,19.0,18.0,17.0
56,2017/02/26,17.0,17.0,16.0,15.0,15.0,14.0,14.0,14.0,13.0,13.0,13.0,12.0,12.38801701299636,11.0,11.0,11.0,11.0,12.0,14.0,16.0,18.0,20.0,20.0,22.0,24.0,25.0,26.0,26.0,26.0,26.0,27.0,27.0,27.0,26.0,26.0,26.0,24.0,24.0,23.0,23.0,20.0,20.0,20.0,19.0,18.0,17.0,17.0,16.0
57,2017/02/27,18.20544455291278,16.0,16.0,16.0,16.0,15.0,15.0,14.0,13.0,13.0,13.0,12.0,13.0,11.0,11.0,12.0,13.0,15.0,18.0,20.0,22.0,23.0,24.0,25.0,27.0,27.0,27.0,28.0,29.0,29.0,29.0,28.0,28.0,28.0,28.0,27.0,27.0,25.0,25.0,24.0,24.0,23.0,23.0,22.0,21.0,21.0,21.0,20.0
58,2017/02/28,19.0,18.0,18.0,17.0,17.0,16.0,16.0,16.0,16.318795912304417,17.784175658756837,15.0,15.0,15.0,15.0,16.0,16.0,16.0,17.0,20.0,21.0,23.0,24.0,25.0,28.0,27.967624992693043,30.0,30.0,30.0,31.0,33.0,33.0,33.0,33.0,32.0,30.0,29.0,28.868459295976802,28.0,26.0,26.02116296106273,25.0,25.0,24.0,24.0,24.0,23.0,23.0,21.0
59,2017/03/01,21.0,21.0,21.0,21.0,19.9571401780795,20.0,20.0,20.0,20.0,22.0,22.0,21.0,21.0,20.0,20.0,20.0,20.0,22.0,23.0,25.0,26.0,26.0,26.0,26.0,26.0,27.0,28.0,28.0,28.0,29.0,29.0,29.0,30.0,29.0,29.0,29.0,28.0,26.839371916334617,26.0,26.0,25.0,24.0,24.0,24.0,23.0,23.0,23.090881132331067,23.0
60,2017/03/02,23.0,22.0,22.0,22.0,22.0,21.0,21.0,20.0,20.0,20.0,22.526426297852606,18.0,17.0,17.0,17.0,16.0,18.0,20.0,21.0,22.0,23.0,23.0,23.0,24.0,24.0,24.0,25.0,25.0,25.0,27.0,27.0,27.0,27.0,28.0,25.941861738110077,27.0,25.0,24.0,23.0,22.0,21.0,22.0,22.0,22.0,21.220229921801472,22.0,22.0,21.0
61,2017/03/03,21.0,20.0,20.0,20.0,20.0,20.0,19.0,19.0,17.77871443092766,18.0,18.0,18.0,13.096569614440902,16.0,15.0,15.0,16.0,18.0,19.0,19.0,22.0,21.397971095768845,25.0,26.0,26.0,23.290642893212556,27.0,23.896885330721958,24.37006288739395,27.0,26.0,26.0,25.0,24.0,24.0,23.0,23.0,23.0,22.0,21.0,21.0,21.0,21.0,20.0,20.0,19.0,20.02499522116746,17.0
62,2017/03/04,17.0,17.0,17.0,16.0,16.0,16.0,17.0,17.021582091849687,15.0,15.0,14.0,13.0,12.0,12.0,12.0,12.0,14.0,15.0,17.0,18.0,20.0,21.0,22.0,23.0,23.0,24.0,25.0,25.0,25.0,26.0,26.25947688302155,26.0,26.0,26.0,25.372981217952447,24.0,24.0,22.0,22.0,21.0,21.0,21.0,20.0,20.0,19.0,17.0,18.260406779490435,17.0
63,2017/03/05,15.698837002523659,16.0,16.0,15.0,15.0,14.0,14.0,14.877080459554097,13.0,13.0,13.0,12.0,12.0,11.0,11.0,11.0,12.0,14.0,16.0,17.0,19.0,20.0,23.0,25.0,25.0,25.0,26.0,27.0,25.668497760884804,27.0,27.0,27.0,27.0,27.0,27.0,26.0,24.63152065635036,24.0,23.0,22.0,21.0,20.0,19.0,19.0,18.0,18.0,18.0,18.0
64,2017/03/06,17.0,17.0,17.0,16.0,16.612554422262946,15.0,14.0,14.0,13.0,13.0,12.0,12.0,12.0,11.0,11.0,13.0,14.0,16.0,18.0,18.0,19.0,21.0,23.0,24.0,25.0,26.0,26.0,27.0,27.0,28.0,28.0,28.0,28.0,28.0,27.0,26.0,26.0,26.05896713801554,23.0,23.508334024435644,22.0,22.0,22.0,22.0,22.0,21.0,20.0,20.0
65,2017/03/07,19.377784489452807,20.0,19.0,19.0,19.0,18.0,18.0,16.0,16.0,16.0,14.0,14.0,16.2213661093816,14.0,14.0,14.0,14.0,17.0,17.0,20.0,23.0,23.0,25.0,26.0,27.0,27.0,28.0,28.0,28.0,30.0,30.0,30.0,30.0,30.0,29.0,28.0,28.0,26.0,25.0,24.0,23.0,22.0,22.0,21.0,20.0,20.0,22.532978906344887,20.0
